v1
v0.8.2
---------------------SYSTEM INFO---------------------
os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 3 (sniper),Intel Core i5-10600K CPU @ 4.10GHz,AMD Radeon RX 9070 XT (RADV GFX1201),32148228,7.0.1-cachyos,,performance
--------------------FRAME METRICS--------------------
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
99.5856,10.0416,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,339957872
99.5428,10.0459,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,350003766
100.319,9.96817,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,359973502
100.295,9.9706,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,369944481
100.008,9.99924,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,379944346
100.304,9.96965,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,389913760
99.5354,10.0467,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,399961952
100.435,9.95669,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,409919426
99.5986,10.0403,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,419960866
100.427,9.95752,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,429918026
99.5701,10.0432,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,439962808
100.075,9.99254,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,449955994
99.7493,10.0251,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,459982047
100.047,9.99532,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,469978064
99.8729,10.0127,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,479992013
100.341,9.96601,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,489959022
100.11,9.98902,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,499948636
100.311,9.96898,19.3523,0,0,73,0,350,0,0,0,12.4878,0.76236,0,4516,509918944
99.4575,10.0545,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,519973525
100.551,9.94524,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,529918393
99.4547,10.0548,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,539974700
100.031,9.99688,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,549972610
99.7964,10.0204,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,559994218
100.457,9.95455,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,569949081
99.9542,10.0046,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,579954458
100.344,9.96575,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,589920373
99.5918,10.041,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,599963079
100.134,9.98662,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,609950452
99.88,10.012,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,619963344
100.406,9.95955,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,629922732
99.4769,10.0526,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,639976826
100.521,9.94815,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,649925092
99.6581,10.0343,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,659960442
100.185,9.98151,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,669942420
99.7488,10.0252,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,679968832
100.279,9.97216,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,689940755
99.6569,10.0344,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,699976749
100.236,9.97648,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,709953896
99.5518,10.045,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,720000167
100.43,9.95717,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,729957807
99.8363,10.0164,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,739975118
100.472,9.95301,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,749927832
99.6382,10.0363,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,759966269
100.169,9.98317,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,769949442
99.8882,10.0112,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,779961727
100.363,9.96387,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,789925338
99.5474,10.0455,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,799972246
99.9184,10.0082,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,809981533
100.199,9.98018,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,819962291
100.304,9.96967,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,829931856
99.4145,10.0589,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,839992096
100.568,9.94353,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,849935797
99.6714,10.033,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,859970672
100.022,9.99784,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,869969155
99.809,10.0191,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,879988974
100.522,9.94811,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,889937271
99.703,10.0298,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,899968158
99.7035,10.0297,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,909999279
100.091,9.9909,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,919990728
100.547,9.94555,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,929936558
99.5246,10.0478,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,939985822
100.486,9.95167,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,949937567
99.0856,10.0923,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,960031713
100.45,9.95521,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,969987337
100.046,9.99544,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,979983640
100.474,9.95278,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,989937306
99.4772,10.0526,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,999990542
100.275,9.97262,19.9021,0,0,73,0,1200,0,0,0,12.5784,0.76236,0,4503,1009965793
99.9054,10.0095,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1019974017
100.264,9.97367,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1029948198
99.4841,10.0519,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1040001295
100.652,9.9352,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1049936508
99.5065,10.0496,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1059987104
100.364,9.96372,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1069951552
99.5813,10.042,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1079994912
100.486,9.95166,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1089946476
99.6756,10.0325,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1099980545
100.158,9.98421,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1109965191
99.7481,10.0253,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1119991710
100.42,9.95817,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1129949827
99.6403,10.0361,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1139987256
100.365,9.9636,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1149951453
99.4438,10.0559,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1160008975
100.292,9.97088,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1169979756
99.8578,10.0142,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1179995114
100.393,9.96089,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1189956657
99.6848,10.0316,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1199989137
100.288,9.97131,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1209961531
99.832,10.0168,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1219978938
100.397,9.96047,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1229940031
99.5051,10.0497,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1239990386
100.356,9.96451,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1249955289
99.595,10.0407,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1259997527
100.371,9.96309,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1269960881
99.709,10.0292,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1279991323
100.228,9.97727,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1289968309
99.839,10.0161,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1299985490
100.214,9.9786,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1309964816
99.7351,10.0266,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1319992212
100.341,9.96601,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1329958497
99.7571,10.0243,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1339983727
100.321,9.96804,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1349951713
99.5856,10.0416,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1359996609
100.173,9.98271,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1369979119
99.9262,10.0074,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1379987514
100.337,9.96637,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1389953889
99.6348,10.0367,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1399992065
100.222,9.97783,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1409970089
99.9069,10.0093,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1419980037
100.251,9.97495,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1429955440
99.6556,10.0346,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1439991339
100.327,9.9674,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1449959177
99.6747,10.0326,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1459995002
99.9918,10.0008,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1469994733
99.9731,10.0027,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1479998523
100.466,9.95358,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1489952016
99.5856,10.0416,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1499994901
100.394,9.9608,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1509955958
99.5851,10.0417,22.408,0,0,74,0,1200,0,0,0,12.6421,0.76236,0,4500,1520000590
100.45,9.9552,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1529953915
99.5835,10.0418,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1539997156
100.49,9.95123,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1549948157
99.4914,10.0511,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1560001330
100.129,9.98709,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1569989078
100.018,9.9982,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1579987990
100.316,9.96851,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1589956556
99.6155,10.0386,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1599996042
100.327,9.96742,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1609963910
99.8031,10.0197,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1619984433
100.331,9.96705,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1629951911
99.526,10.0476,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1640000980
100.329,9.96722,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1649968273
99.8786,10.0122,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1659981808
99.9836,10.0016,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1669983982
99.8814,10.0119,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1679997071
100.497,9.95056,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1689947246
99.7162,10.0285,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1699976709
99.9458,10.0054,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1709983150
99.9335,10.0067,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1719990792
100.396,9.9606,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1729951293
99.5234,10.0479,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1740000029
100.48,9.95224,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1749952411
99.623,10.0378,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1759991846
100.077,9.99229,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1769984776
100.013,9.99868,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1779983920
100.288,9.97124,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1789955552
99.6297,10.0372,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1799994496
100.313,9.96884,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1809962793
99.8227,10.0178,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1819982241
100.345,9.96562,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1829947188
99.528,10.0474,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1839996016
100.233,9.97673,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1849972979
99.8999,10.01,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1859983943
99.9681,10.0032,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1869987824
99.9314,10.0069,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1879995897
100.442,9.956,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1889951447
99.6208,10.0381,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1899990685
100.184,9.98159,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1909972821
99.7592,10.0241,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1919998584
100.452,9.95503,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1929953235
99.7337,10.0267,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1939980706
100.159,9.98414,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1949965099
99.2229,10.0783,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1960044338
100.593,9.94108,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1969986149
99.9453,10.0055,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1979992615
100.37,9.96316,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1989956068
99.6503,10.0351,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,1999992294
99.9979,10.0002,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,2009993006
100.163,9.98371,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,2019977280
100.083,9.99174,20.6557,0,0,74,0,1200,0,0,0,12.6682,0.76236,0,4498,2029971216
99.783,10.0217,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2039992162
100.376,9.96256,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2049955087
99.712,10.0289,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2059985491
99.808,10.0192,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2070005350
99.9689,10.0031,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2080009462
100.506,9.94967,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2089959035
99.5834,10.0418,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2100002128
100.259,9.97412,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2109977027
99.6705,10.0331,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2120011245
100.582,9.94209,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2129953541
99.5466,10.0456,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2140000524
100.407,9.95942,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2149959543
99.4987,10.0504,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2160011376
100.354,9.96474,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2169977126
99.8065,10.0194,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2179997017
100.431,9.9571,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2189954179
99.4946,10.0508,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2200006322
100.295,9.97054,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2209977490
99.8054,10.0195,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2219997884
100.317,9.96845,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2229966313
99.3858,10.0618,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2240029723
100.7,9.93049,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2249959948
99.486,10.0517,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2260012976
100.286,9.97145,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2269985061
99.6662,10.0335,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2280019789
100.707,9.92984,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2289949169
99.4762,10.0527,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2300003240
100.031,9.99691,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2310001757
100.034,9.99656,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2319998239
100.264,9.97363,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2329972012
99.7156,10.0285,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2340001775
100.242,9.97588,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2349978113
99.7197,10.0281,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2360007358
100.138,9.98623,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2369994052
99.9425,10.0058,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2380000969
100.353,9.96483,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2389966334
99.7231,10.0278,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2399995283
100.09,9.99097,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2409986966
99.948,10.0052,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2419992340
100.227,9.9774,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2429970298
99.6489,10.0352,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2440006267
100.241,9.976,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2449982528
99.7906,10.021,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2460004690
100.309,9.96922,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2469974438
99.6455,10.0356,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2480010689
100.319,9.96818,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2489978904
99.7624,10.0238,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2500003759
100.098,9.9902,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2509994908
99.8141,10.0186,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2520014600
100.425,9.95764,19.8036,0,0,75,0,1200,0,0,0,12.6334,0.76236,0,4510,2529973767
99.6471,10.0354,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2540008622
100.332,9.96691,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2549975828
99.6818,10.0319,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2560009377
100.306,9.96949,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2569979201
99.7687,10.0232,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2580003703
100.25,9.97504,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2589978963
99.4465,10.0557,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2600035515
100.453,9.95492,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2609991236
99.8163,10.0184,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2620010013
100.384,9.96179,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2629971998
99.5129,10.0489,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2640022013
100.352,9.9649,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2649987355
99.7977,10.0203,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2660008879
100.337,9.96646,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2669975682
99.6081,10.0393,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2680015960
100.406,9.95957,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2689976208
99.6997,10.0301,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2700007411
100.182,9.98184,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2709989835
99.6142,10.0387,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2720029859
100.487,9.95157,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2729981796
99.6021,10.0399,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2740022672
100.44,9.95617,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2749978918
99.6495,10.0352,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2760015225
100.436,9.95659,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2769972579
99.7376,10.0263,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2779999332
100.397,9.96043,20.1667,0,0,75,0,1183,0,0,0,12.6536,0.76236,0,4496,2789959437
