v1
v0.8.2
---------------------SYSTEM INFO---------------------
os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 3 (sniper),Intel Core i5-10600K CPU @ 4.10GHz,AMD Radeon RX 9070 XT (RADV GFX1201),32148228,7.0.1-cachyos,,performance
--------------------FRAME METRICS--------------------
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
99.6568,10.0344,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,923924680
100.197,9.98037,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,933905106
99.8064,10.0194,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,943925916
100.386,9.96156,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,953887041
99.5803,10.0421,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,963931574
100.425,9.9577,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,973889139
99.7118,10.0289,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,983918829
100.365,9.96363,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,993882499
99.5698,10.0432,23.1788,0,0,64,0,350,0,0,0,12.2898,1.49715,0,4500,1003928987
100.398,9.96036,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1013887556
99.6535,10.0348,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1023923417
100.055,9.99455,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1033918843
99.9549,10.0045,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1043924629
100.32,9.96805,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1053892587
99.6783,10.0323,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1063926110
100.348,9.96527,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1073891523
99.7782,10.0222,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1083914796
100.235,9.97656,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1093891621
99.6655,10.0336,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1103926358
100.17,9.98302,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1113909420
99.7193,10.0281,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1123938332
99.9737,10.0026,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1133941579
100.127,9.98732,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1143930270
100.333,9.96683,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1153897025
99.7764,10.0224,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1163920296
100.389,9.96122,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1173881300
99.5504,10.0452,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1183927977
100.423,9.95786,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1193885847
99.5429,10.0459,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1203932811
100.363,9.96382,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1213897104
99.7363,10.0264,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1223924952
100.155,9.98457,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1233909740
99.8368,10.0163,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1243926886
100.257,9.97433,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1253901679
99.7001,10.0301,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1263933093
100.413,9.95886,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1273891730
99.338,10.0666,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1283959859
100.731,9.92748,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1293887056
99.5531,10.0449,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1303933623
100.406,9.95959,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1313892908
99.7437,10.0257,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1323919709
100.124,9.98764,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1333907890
99.8017,10.0199,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1343928888
100.395,9.96061,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1353889696
99.418,10.0585,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1363949661
100.623,9.93804,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1373887240
99.6144,10.0387,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1383927419
100.399,9.96022,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1393887732
99.6786,10.0322,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1403921057
100.262,9.97386,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1413894803
99.6087,10.0393,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1423935458
